WP0+,-3.8535239696502686
WP1+,-5.220430612564087
WP2+,-6.856522560119629
WP3+,-7.5206639766693115
WP4+,-7.543658018112183
WP5+,-7.911559581756592
WP6+,-9.059879302978516
WP7+,-9.999794960021973
WP8+,-11.479705810546875
WP9+,-11.706827163696289
WP10+,-13.173473596572876
WP11+,-14.085198402404785
WP12+,-16.232192039489746
WP13+,-17.003966331481934
WP14+,-18.346272230148315
WP15+,-19.64809823036194
WP16+,-20.861658811569214
WP17+,-32.19843316078186
